1.769400	16884.318537
1.773218	16825.488370
1.777036	16766.658202
1.780854	16707.828035
1.784672	16648.997867
1.788490	16590.167700
1.792308	16531.337532
1.796126	16472.507365
1.799944	16413.677198
1.803762	16354.847030
1.807580	16296.016863
1.811398	16237.186695
1.815216	16178.356528
1.819034	16119.526361
1.822852	16060.696193
1.826670	16001.866026
1.830488	15943.035858
1.834306	15884.205691
1.838124	15825.375524
1.841942	15766.545356
1.845760	15707.715189
1.849578	15648.885021
1.853396	15590.054854
1.857213	15200.400000
1.861031	15484.400000
1.864849	15405.466715
1.868667	15361.200000
1.872485	15245.800000
1.876303	15193.000000
1.880121	15324.666667
1.883939	15238.000000
1.887757	15045.333333
1.891575	15084.273705
1.895393	15119.000000
1.899211	14988.333333
1.903029	14912.833333
1.906847	14846.024825
1.910665	14753.500000
1.914483	14754.666667
1.918301	14708.227783
1.922119	14697.333333
1.925937	14694.500000
1.929755	14633.500000
1.933573	14630.505455
1.937391	14673.000000
1.941209	14690.333333
1.945027	14774.500000
1.948845	14836.158691
1.952663	14784.000000
1.956481	15253.166667
1.960299	15200.530243
1.964117	15315.166667
1.967935	15633.333333
1.971753	15969.000000
1.975571	16290.876220
1.979389	16433.666667
1.983207	17013.500000
1.987025	17831.000000
1.990843	18053.347183
1.994661	18420.166667
1.998479	18908.166667
2.002297	19421.333333
2.006115	19556.430664
2.009933	19637.833333
2.013751	19729.166667
2.017569	19497.333333
2.021387	19465.452148
2.025205	19135.166667
2.029023	18701.333333
2.032841	18303.822266
2.036659	18070.333333
2.040477	17040.166667
2.044295	16121.833333
2.048113	15644.468750
2.051931	15176.833333
2.055749	14449.833333
2.059567	13839.333333
2.063385	13548.975586
2.067202	13225.500000
2.071020	12902.166667
2.074838	12429.000000
2.078656	12176.290314
2.082474	12189.833333
2.086292	11920.000000
2.090110	11490.666667
2.093928	11595.295776
2.097746	11505.500000
2.101564	11262.000000
2.105382	11127.142857
2.109200	11072.257790
2.113018	10988.571429
2.116836	10797.142857
2.120654	10754.857143
2.124472	10660.500996
2.128290	10598.714286
2.132108	10467.000000
2.135926	10396.000000
2.139744	10311.468262
2.143562	10235.857143
2.147380	10154.000000
2.151198	10161.285714
2.155016	10080.909157
2.158834	10098.285714
2.162652	9965.571429
2.166470	9920.857143
2.170288	9843.142857
2.174106	9776.980701
2.177924	9721.857143
2.181742	9699.857143
2.185560	9642.000000
2.189378	9589.233168
2.193196	9503.285714
2.197014	9528.714286
2.200832	9420.857143
2.204650	9405.840332
2.208468	9411.857143
2.212286	9299.714286
2.216104	9209.000000
2.219922	9208.085712
2.223740	9187.714286
2.227558	9120.857143
2.231376	9124.285714
2.235194	9056.857143
2.239012	9040.180932
2.242830	9045.428571
2.246648	8975.142857
2.250466	8987.285714
2.254284	8965.031255
2.258102	8944.571429
2.261920	8935.142857
2.265738	8989.285714
2.269556	8978.857143
2.273374	9016.682764
2.277191	9121.571429
2.281009	9048.714286
2.284827	9201.285714
2.288645	9258.968580
2.292463	9274.857143
2.296281	9417.285714
2.300099	9457.714286
2.303917	9632.428571
2.307735	9642.661926
2.311553	9715.428571
2.315371	9793.142857
2.319189	9716.142857
2.323007	9754.505594
2.326825	9744.285714
2.330643	9680.285714
2.334461	9603.285714
2.338279	9504.142857
2.342097	9333.800201
2.345915	9188.285714
2.349733	9042.428571
2.353551	8896.857143
2.357369	8716.571429
2.361187	8660.083702
2.365005	8520.142857
2.368823	8299.714286
2.372641	8092.571429
2.376459	7999.833333
2.380277	7974.000000
2.384095	7940.857143
2.387913	7809.571429
2.391731	7699.857143
2.395549	7627.400711
2.399367	7526.714286
2.403185	7461.428571
2.407003	7457.000000
2.410821	7383.857143
2.414639	7327.583145
2.418457	7342.857143
2.422275	7301.285714
2.426093	7156.571429
2.429911	7146.142857
2.433729	7151.666667
2.437547	7164.000000
2.441365	7045.000000
2.445183	7072.000000
2.449001	7014.125000
2.452819	6987.625000
2.456637	6969.552292
2.460455	6932.375000
2.464273	6943.750000
2.468091	6904.500000
2.471909	6880.375000
2.475727	6859.722900
2.479545	6812.875000
2.483363	6809.000000
2.487180	6813.125000
2.490998	6793.125000
2.494816	6750.676040
2.498634	6786.625000
2.502452	6686.750000
2.506270	6660.625000
2.510088	6656.375000
2.513906	6647.000000
2.517724	6659.033142
2.521542	6626.750000
2.525360	6680.625000
2.529178	6638.625000
2.532996	6604.625000
2.536814	6636.250000
2.540632	6536.250000
2.544450	6578.750000
2.548268	6550.500000
2.552086	6508.500000
2.555904	6528.000000
2.559722	6498.840477
2.563540	6480.500000
2.567358	6487.375000
2.571176	6365.250000
2.574994	6425.875000
2.578812	6436.000000
2.582630	6397.730546
2.586448	6391.125000
2.590266	6344.250000
2.594084	6287.875000
2.597902	6358.250000
2.601720	6384.000000
2.605538	6321.747356
2.609356	6315.125000
2.613174	6282.500000
2.616992	6277.125000
2.620810	6313.250000
2.624628	6257.250000
2.628446	6266.571429
2.632264	6215.000000
2.636082	6209.625000
2.639900	6166.375000
2.643718	6161.125000
2.647536	6194.000000
2.651354	6212.000000
2.655172	6189.561951
2.658990	6160.777778
2.662808	6170.222222
2.666626	6186.333333
2.670444	6177.555556
2.674262	6153.222222
2.678080	6086.888889
2.681898	6074.985767
2.685716	6108.333333
2.689534	6015.000000
2.693352	5941.888889
2.697169	5945.666667
2.700987	5925.555556
2.704805	5867.777778
2.708623	5904.900658
2.712441	5884.000000
2.716259	5845.888889
2.720077	5844.222222
2.723895	5819.000000
2.727713	5794.222222
2.731531	5751.666667
2.735349	5748.735442
2.739167	5715.555556
2.742985	5711.666667
2.746803	5693.555556
2.750621	5714.777778
2.754439	5673.888889
2.758257	5648.111111
2.762075	5600.333333
2.765893	5555.095686
2.769711	5616.000000
2.773529	5602.444444
2.777347	5587.000000
2.781165	5533.777778
2.784983	5547.777778
2.788801	5453.111111
2.792619	5051.666667
2.796437	5433.109115
2.800255	5416.379483
2.804073	5399.649851
2.807891	5382.920219
2.811709	5366.190588
2.815527	5349.460956
2.819345	5332.731324
2.823163	5316.001692
2.826981	5299.272060
2.830799	5282.542428
2.834617	5265.812796
2.838435	5249.083164
2.842253	5232.353532
2.846071	5215.623900
2.849889	5198.894268
2.853707	5182.164636
2.857525	5165.435005
2.861343	5148.705373
2.865161	5131.975741
2.868979	5115.246109
2.872797	4642.777778
2.876615	5028.888889
2.880433	5077.888889
2.884251	5034.333333
2.888069	5032.555556
2.891887	5024.888889
2.895705	5054.111111
2.899523	4967.000000
2.903340	5010.548416
2.907158	4991.444444
2.910976	4976.888889
2.914794	5042.222222
2.918612	4965.888889
2.922430	4949.888889
2.926248	4966.222222
2.930066	4976.222222
2.933884	4931.222222
2.937702	4907.888889
2.941520	4853.222222
2.945338	4883.666667
2.949156	4892.769978
2.952974	4879.888889
2.956792	4913.555556
2.960610	4867.700000
2.964428	4892.000000
2.968246	4845.900000
2.972064	4818.000000
2.975882	4805.800000
2.979700	4851.700000
2.983518	4802.500000
2.987336	4823.900000
2.991154	4803.600000
2.994972	4835.100000
2.998790	4844.888889
3.002608	4810.000000
3.006426	4800.600000
3.010244	4809.600000
3.014062	4804.700000
3.017880	4802.200000
3.021698	4797.200000
3.025516	4807.400000
3.029334	4747.300000
3.033152	4769.100000
3.036970	4738.500000
3.040788	4723.300000
3.044606	4693.200000
3.048424	4716.000000
3.052242	4794.200000
3.056060	4743.900000
3.059878	4719.300000
3.063696	4716.400000
3.067514	4705.125000
3.071332	4655.000000
3.075150	4736.600000
3.078968	4758.600000
3.082786	4765.900000
3.086604	4782.400000
3.090422	4743.000000
3.094240	4737.400000
3.098058	4746.700000
3.101876	4705.400000
3.105694	4710.100000
3.109512	4641.700000
3.113329	4661.100000
3.117147	4641.700000
3.120965	4665.200000
3.124783	4650.400000
3.128601	4603.200000
3.132419	4634.500000
3.136237	4608.272727
3.140055	4622.000000
3.143873	4593.090909
3.147691	4560.545455
3.151509	4576.181818
3.155327	4564.545455
3.159145	4574.363636
3.162963	4539.272727
3.166781	4582.636364
3.170599	4536.909091
3.174417	4535.090909
3.178235	4537.909091
3.182053	4600.181818
3.185871	4574.818182
3.189689	4554.454545
3.193507	4591.272727
3.197325	4578.181818
3.201143	4601.090909
3.204961	4582.454545
3.208779	4625.000000
3.212597	4673.454545
3.216415	4761.181818
3.220233	4781.727273
3.224051	4810.090909
3.227869	4888.636364
3.231687	4974.545455
3.235505	5018.272727
3.239323	5186.363636
3.243141	5257.181818
3.246959	5428.818182
3.250777	5501.636364
3.254595	5613.636364
3.258413	5736.545455
3.262231	5858.818182
3.266049	6020.272727
3.269867	6142.181818
3.273685	6200.363636
3.277503	6247.090909
3.281321	6272.090909
3.285139	6321.909091
3.288957	6291.818182
3.292775	6272.363636
3.296593	6196.454545
3.300411	6139.363636
3.304229	6073.818182
3.308047	5930.454545
3.311865	5791.363636
3.315683	5645.000000
3.319501	5471.454545
3.323318	5273.727273
3.327136	5068.000000
3.330954	4947.272727
3.334772	4751.363636
3.338590	4629.909091
3.342408	4514.727273
3.346226	4405.090909
3.350044	4288.909091
3.353862	4175.857143
3.357680	4079.000000
3.361498	3989.545455
3.365316	3930.545455
3.369134	3844.818182
3.372952	3835.363636
3.376770	3774.909091
3.380588	3737.636364
3.384406	3685.090909
3.388224	3727.545455
3.392042	3640.818182
3.395860	3605.909091
3.399678	3592.363636
3.403496	3586.916667
3.407314	3573.833333
3.411132	3522.333333
3.414950	3513.000000
3.418768	3502.650000
3.422586	3470.750000
3.426404	3447.500000
3.430222	3461.500000
3.434040	3413.416667
3.437858	3417.250000
3.441676	3426.750000
3.445494	3359.666667
3.449312	3379.833333
3.453130	3364.750000
3.456948	3335.583333
3.460766	3330.416667
3.464584	3315.250000
3.468402	3278.166667
3.472220	3292.333333
3.476038	3251.333333
3.479856	3238.750000
3.483674	3235.250000
3.487492	3242.833333
3.491310	3210.166667
3.495128	3226.333333
3.498946	3221.333333
3.502764	3205.125000
3.506582	3159.333333
3.510400	3145.500000
3.514218	3147.416667
3.518036	3119.166667
3.521854	3133.416667
3.525672	3113.833333
3.529490	3123.333333
3.533307	3114.476190
3.537125	3083.000000
3.540943	3063.500000
3.544761	3063.083333
3.548579	3075.666667
3.552397	3053.250000
3.556215	3051.307692
3.560033	3044.846154
3.563851	3033.846154
3.567669	3040.307692
3.571487	3025.538462
3.575305	3056.076923
3.579123	2994.230769
3.582941	3001.769231
3.586759	2980.307692
3.590577	2983.320000
3.594395	2945.785714
3.598213	2917.538462
3.602031	2648.461538
3.605849	2753.681641
3.609667	2707.572266
3.613485	2664.960938
3.617303	2627.363281
3.621121	2596.031250
3.624939	2571.917969
3.628757	2555.669922
3.632575	2547.625000
3.636393	2547.726562
3.640211	2555.585938
3.644029	2570.488281
3.647847	2591.355469
3.651665	2616.919922
3.655483	2645.632812
3.659301	2675.748047
3.663119	2659.807692
3.666937	2794.076923
3.670755	2807.307692
3.674573	2793.000000
3.678391	2747.846154
3.682209	2777.423077
3.686027	2781.000000
3.689845	2728.692308
3.693663	2760.615385
3.697481	2720.230769
3.701299	2750.500000
3.705117	2753.692308
3.708935	2752.692308
3.712753	2720.000000
3.716571	2753.923077
3.720389	2717.769231
3.724207	2713.923077
3.728025	2722.307692
3.731843	2696.076923
3.735661	2714.384615
3.739479	2693.576923
3.743296	2721.538462
3.747114	2697.923077
3.750932	2713.307692
3.754750	2723.307692
3.758568	2718.153846
3.762386	2732.538462
3.766204	2699.615385
3.770022	2758.153846
3.773840	2780.615385
3.777658	2818.615385
3.781476	2816.714286
3.785294	2856.785714
3.789112	2874.250000
3.792930	2938.142857
3.796748	2986.571429
3.800566	2996.714286
3.804384	3078.250000
3.808202	3184.285714
3.812020	3173.928571
3.815838	3247.285714
3.819656	3337.928571
3.823474	3449.785714
3.827292	3487.642857
3.831110	3546.760000
3.834928	3630.000000
3.838746	3671.785714
3.842564	3685.214286
3.846382	3735.857143
3.850200	3732.357143
3.854018	3756.142857
3.857836	3725.500000
3.861654	3694.892857
3.865472	3639.000000
3.869290	3642.928571
3.873108	3511.285714
3.876926	3435.500000
3.880744	3349.428571
3.884562	3240.333333
3.888380	3176.047619
3.892198	3095.857143
3.896016	3000.642857
3.899834	2910.714286
3.903652	2815.571429
3.907470	2747.357143
3.911288	2683.464286
3.915106	2612.733333
3.918924	2579.200000
3.922742	2514.800000
3.926560	2446.466667
3.930378	2450.200000
3.934196	2412.233333
3.938014	2406.800000
3.941832	2395.000000
3.945650	2370.933333
3.949468	2328.866667
3.953285	2322.466667
3.957103	2306.733333
3.960921	2335.933333
3.964739	2322.400000
3.968557	2312.566667
3.972375	2316.066667
3.976193	2308.533333
3.980011	2316.966667
3.983829	2291.933333
3.987647	2310.600000
3.991465	2318.233333
3.995283	2314.200000
3.999101	2300.900000
4.002919	2307.200000
4.006737	2325.333333
4.010555	2325.766667
4.014373	2337.666667
4.018191	2322.933333
4.022009	2296.266667
4.025827	2302.133333
4.029645	2283.933333
4.033463	2278.200000
4.037281	2239.866667
4.041099	2241.800000
4.044917	2233.466667
4.048735	2197.133333
4.052553	2186.466667
4.056371	2170.066667
4.060189	2126.500000
4.064007	2122.266667
4.067825	2109.500000
4.071643	2089.200000
4.075461	2068.000000
4.079279	2037.433333
4.083097	2010.200000
4.086915	2004.800000
4.090733	2007.400000
4.094551	1985.133333
4.098369	1987.400000
4.102187	1967.629630
4.106005	1937.555556
4.109823	1953.375000
4.113641	1926.437500
4.117459	1938.562500
4.121277	1909.000000
4.125095	1903.437500
4.128913	1897.937500
4.132731	1896.187500
4.136549	1872.125000
4.140367	1870.187500
4.144185	1853.875000
4.148003	1858.125000
4.151821	1845.346154
4.155639	1846.272727
4.159457	1831.062500
4.163274	1825.500000
4.167092	1819.875000
4.170910	1807.906250
4.174728	1810.750000
4.178546	1800.125000
4.182364	1796.000000
4.186182	1786.187500
4.190000	1800.125000
4.193818	1771.750000
4.197636	1769.312500
4.201454	1771.968750
4.205272	1745.692308
4.209090	1730.636364
4.212908	1674.750000
